"ABSOLUTE_BEAM_ID","DEVICEID","ACTIVATION_DATE","LONGITUDE","LATITUDE","SERVICE_PLAN_NAME","LATITUDE_DEGREES","LONGITUDE_DEGREES","X","CAPOVERALL","CurrentModCodValue","USGOVERALL","SPECTRAL_EFFICIENCY","SPECTRAL_EFFICIENCY_BINNED","TOTAL_USAGE","TOTAL_USAGE_BINNED","lat","lng","loc","country"
"Beam 32","TERM584","2017-08-11 15:37:22.0",2623.394437,9226.854904,"I20E_3D_.5U_NSP1",92.4475817333333,26.3899072833333,671,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM27","2017-10-04 22:51:14.0",2624.637972,9253.490326,"I20E_5D_1U_NSP1",92.8915054333333,26.4106328666667,557,0,"QPSK - two-third",0,1.333,"[0.5 to 2)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1228","2017-04-14 17:16:18.0",2291.097501,7737.27495,"I20E_3D_.5U_NSP1",77.6212491666667,23.5182916833333,700,0,"QPSK - fifth-sixth",0,1.666,"[0.5 to 2)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM500","2017-08-17 15:57:25.0",2623.207139,9229.316607,"I20E_3D_.5U_NSP1",92.4886101166667,26.38678565,658,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1033","2017-06-08 20:16:08.0",2521.235027,8187.817105,"I20E_5D_1U_20GB_NSP1",82.4636184166667,25.3539171166667,496,20000,"8PSK - fifth-sixth",19994,2.5,"[2 to 3)",0.006,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1344","2017-01-31 22:26:36.0",2314.94679,7644.024239,"I20E_10D_2U_40GB_NSP1",76.7337373166667,23.2491131666667,725,200,"8PSK - fifth-sixth",199,2.5,"[2 to 3)",0.001,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1232","2017-04-11 15:20:50.0",2649.157203,9234.023697,"I20E_3D_.5U_10GB_NSP1",92.5670616166667,26.8192867166667,582,10000,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",10,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM505","2017-08-17 02:06:59.0",2336.923401,7728.448063,"I20E_1.5D_.2U_NSP1",77.4741343833333,23.6153900166667,736,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM684","2017-07-26 23:53:36.0",2321.280544,7696.316381,"I20E_1.5D_.2U_NSP1",77.6052730166667,23.3546757333333,716,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM550","2017-08-14 20:50:07.0",2331.237684,7725.322797,"I20E_20D_4U_NSP1",77.4220466166667,23.5206280666667,688,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1135","2017-05-19 21:03:55.0",2657.14025,9219.048504,"I20E_10D_2U_NSP1",92.3174750666667,26.9523375,558,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1240","2017-04-06 00:25:35.0",2529.688677,8093.799023,"I20E_1.5D_.2U_5GB_NSP1",81.56331705,25.4948112833333,494,5000,"8PSK - fifth-sixth",4966,2.5,"[2 to 3)",0.034,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM876","2017-06-26 19:43:09.0",2301.884112,7813.710601,"I20E_3D_.5U_NSP1",78.2285100166667,23.0314018666667,728,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1242","2017-04-05 18:37:35.0",2303.847701,7691.651596,"I20E_3D_.5U_NSP1",77.5275266,23.06412835,757,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM935","2017-06-17 00:55:06.0",2530.176468,8152.755866,"I20E_5D_1U_20GB_NSP1",81.8792644333333,25.5029411333333,500,20000,"QPSK - fifth-sixth",18594,1.666,"[0.5 to 2)",1.406,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1362","2017-01-09 16:39:56.0",2305.640974,7708.397356,"I20E_1.5D_.2U_5GB_NSP1",77.1399559333333,23.0940162333333,691,5000,"8PSK - three-fourth",0,2.25,"[2 to 3)",5,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1363","2017-01-04 22:39:31.0",2309.311159,7766.320343,"I20E_1.5D_.2U_5GB_NSP1",78.10533905,23.1551859833333,756,5000,"8PSK - fifth-sixth",4536,2.5,"[2 to 3)",0.464,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1246","2017-04-04 02:01:47.0",2660.837274,9214.758872,"I20E_3D_.5U_NSP1",92.2459812,27.0139545666667,555,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM989","2017-06-11 19:33:27.0",2287.320138,7778.236208,"I20E_3D_.5U_NSP1",78.3039368,23.4553356333333,768,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1048","2017-06-07 16:12:29.0",2314.705476,7713.763241,"I20E_3D_.5U_NSP1",77.22938735,23.2450912666667,761,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM473","2017-08-19 03:13:16.0",2644.981572,9258.014267,"I20E_3D_.5U_NSP1",92.96690445,26.7496928666667,675,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1099","2017-05-28 20:54:08.0",2301.44188,7644.704409,"I20E_3D_.5U_NSP1",76.7450734833333,23.0240313333333,759,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM842","2017-07-01 22:57:21.0",2556.433314,8083.285171,"I20E_1.5D_.2U_NSP1",81.3880861833333,25.9405552333333,517,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM702","2017-07-24 20:26:53.0",2304.959442,7717.96353,"I20E_10D_2U_NSP1",77.2993921666667,23.0826573666667,782,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1102","2017-05-27 06:00:46.0",2616.429805,9149.037476,"I20E_3D_.5U_NSP1",91.8172912666667,26.2738300833333,595,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM845","2017-07-01 19:51:01.0",2627.496813,7556.594148,"I20E_5D_1U_NSP1",75.9432358,26.4582802166667,174,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM705","2017-07-24 18:07:49.0",2322.71913,7689.137883,"I20E_3D_.5U_NSP1",77.4856313833333,23.3786521666667,731,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM662","2017-07-30 01:28:55.0",2315.520051,7684.168477,"I20E_3D_.5U_NSP1",77.40280795,23.2586675166667,705,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM707","2017-07-24 00:52:46.0",2319.657283,7792.545251,"I20E_10D_2U_NSP1",78.54242085,23.3276213833333,780,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM708","2017-07-23 18:56:53.0",2329.288811,7830.917028,"I20E_10D_2U_NSP1",78.5152838,23.48814685,779,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM665","2017-07-29 18:03:55.0",2661.758231,9234.421268,"I20E_3D_.5U_NSP1",92.5736878,27.02930385,640,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM757","2017-07-14 21:46:51.0",2325.009696,7770.542354,"I20E_3D_.5U_NSP1",78.1757059,23.4168282666667,778,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM485","2017-08-18 15:22:49.0",2634.591292,9242.704196,"I20E_3D_.5U_NSP1",92.7117366,26.5765215333333,651,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM760","2017-07-14 19:38:50.0",2526.183604,8166.92669,"I20E_5D_1U_NSP1",82.1154448333333,25.4363934,493,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM668","2017-07-29 05:31:33.0",2316.376827,7730.760334,"I20E_3D_.5U_NSP1",77.5126722333333,23.2729471166667,720,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM536","2017-08-15 17:33:46.0",2313.778132,7679.855084,"I20E_5D_1U_NSP1",77.3309180666667,23.2296355333333,721,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM808","2017-07-08 16:42:27.0",2234.2626,8804.910882,"I20E_1.5D_.2U_5GB_NSP1",88.0818480333333,22.5710433333333,540,5000,"8PSK - fifth-sixth",4984,2.5,"[2 to 3)",0.016,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM958","2017-06-14 22:08:37.0",2537.778501,8110.866948,"I20E_5D_1U_20GB_NSP1",81.1811158,25.6296416833333,495,20000,"8PSK - two-third",17946,2,"[2 to 3)",2.054,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM672","2017-07-28 22:33:59.0",2304.10844,7703.265149,"I20E_5D_1U_NSP1",77.05441915,23.068474,695,0,"QPSK - ninth-tenth",0,1.8,"[0.5 to 2)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM965","2017-06-13 23:45:00.0",2621.75582,9250.21514,"I20E_3D_.5U_NSP1",92.836919,26.362597,617,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM916","2017-06-20 14:25:16.0",2320.253786,7756.366534,"I20E_3D_.5U_NSP1",77.9394422333333,23.3375631,709,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM722","2017-07-21 19:11:12.0",2627.073169,7977.66878,"I20E_20D_4U_NSP1",80.2944796666667,26.4512194833333,542,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1126","2017-05-22 15:07:06.0",2330.695199,7682.783159,"I20E_20D_4U_NSP1",77.3797193166667,23.51158665,747,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM817","2017-07-06 19:54:00.0",2628.276892,9244.81787,"I20E_3D_.5U_NSP1",92.7469645,26.4712815333333,569,0,"QPSK - ninth-tenth",0,1.8,"[0.5 to 2)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1178","2017-05-08 04:26:48.0",2655.281661,7533.860426,"I20E_5D_1U_NSP1",75.5643404333333,26.9213610166667,169,0,"QPSK - ninth-tenth",0,1.8,"[0.5 to 2)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1231","2017-04-11 17:29:40.0",2305.146725,7701.776294,"I20E_20D_4U_NSP1",77.0296049,23.08577875,796,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM729","2017-07-20 23:56:14.0",2631.294901,9186.663413,"I20E_3D_.5U_NSP1",92.4443902166667,26.5215816833333,642,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1234","2017-04-08 05:39:19.0",2330.165885,7690.635386,"I20E_20D_4U_NSP1",77.5105897666667,23.50276475,699,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM462","2017-08-20 21:45:36.0",2295.277083,7822.982552,"I20E_3D_.5U_NSP1",78.3830425333333,23.5879513833333,787,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM732","2017-07-20 21:22:27.0",2312.340925,7696.678322,"I20E_5D_1U_NSP1",77.6113053666667,23.2056820833333,783,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM595","2017-08-10 19:04:41.0",2536.945198,8140.6653,"I20E_3D_.5U_NSP1",81.677755,25.6157533,480,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1239","2017-04-06 02:48:55.0",2640.57962,7569.880392,"I20E_5D_1U_NSP1",76.1646732,26.676327,168,0,"QPSK - ninth-tenth",0,1.8,"[0.5 to 2)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM553","2017-08-14 18:35:17.0",2641.523432,9266.8358,"I20E_5D_1U_NSP1",93.11393,26.6920572,641,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM510","2017-08-16 22:02:32.0",2304.870122,7721.266424,"I20E_3D_.5U_NSP1",77.3544404,23.0811687,791,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM468","2017-08-19 18:21:44.0",2634.290091,9268.311546,"I20E_3D_.5U_NSP1",93.1385257666667,26.5715015166667,552,0,"QPSK - ninth-tenth",0,1.8,"[0.5 to 2)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM693","2017-07-25 19:44:20.0",2505.497676,8089.912077,"I20E_20D_4U_NSP1",81.4985346166667,25.0916279333333,477,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM602","2017-08-09 15:43:14.0",2660.246992,9245.75193,"I20E_5D_1U_NSP1",92.7625321666667,27.0041165333333,603,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM603","2017-08-09 14:21:12.0",2645.938637,9234.974361,"I20E_3D_.5U_NSP1",92.5829060166667,26.76564395,550,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM604","2017-08-09 14:18:18.0",2601.29275,9238.484948,"I20E_3D_.5U_NSP1",92.6414158,26.0215458333333,668,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM561","2017-08-13 17:41:37.0",2320.741482,7708.801751,"I20E_20D_4U_NSP1",77.14669585,23.3456913666667,685,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM141","2017-09-26 00:25:12.0",2317.637841,7715.71952,"I20E_1.5D_.2U_NSP1",77.261992,23.2939640166667,696,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM562","2017-08-13 16:40:49.0",2333.783828,7686.072787,"I20E_3D_.5U_NSP1",77.43454645,23.5630638,732,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM747","2017-07-17 22:11:38.0",2300.431487,7720.008699,"I20E_10D_2U_40GB_VRRP_NSP1",77.3334783166667,23.00719145,689,40000,"8PSK - fifth-sixth",39947,2.5,"[2 to 3)",0.053,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM612","2017-08-07 20:37:42.0",2641.911119,9286.021142,"I20E_3D_.5U_NSP1",93.4336857,26.69851865,636,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM477","2017-08-18 19:22:37.0",2618.539613,9223.8327,"I20E_3D_.5U_NSP1",92.3972116666667,26.30899355,674,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM478","2017-08-18 18:32:08.0",2629.840422,9258.762511,"I20E_3D_.5U_NSP1",92.9793751833333,26.4973403666667,653,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM899","2017-06-22 21:24:17.0",2316.131525,7686.051336,"I20E_3D_.5U_NSP1",77.4341889333333,23.26885875,771,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1305","2017-03-01 00:50:15.0",2618.026432,9197.25334,"I20E_3D_.5U_NSP1",92.620889,26.3004405333333,578,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM481","2017-08-18 17:20:48.0",2304.054661,7723.213773,"I20E_1.5D_.2U_NSP1",77.3868962166667,23.0675776833333,738,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1308","2017-02-27 21:44:48.0",2659.729468,9230.396572,"I20E_3D_.5U_NSP1",92.5066095333333,26.9954911333333,577,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM905","2017-06-21 19:51:30.0",2531.561108,8047.695594,"I20E_5D_1U_NSP1",80.7949265666667,25.5260184666667,478,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM803","2017-07-09 01:05:51.0",2523.068301,8102.370299,"I20E_10D_2U_NSP1",81.0395049833333,25.3844716833333,530,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM197","2017-09-20 19:58:53.0",2305.636082,7708.949995,"I20E_3D_.5U_NSP1",77.1491665833333,23.0939347,733,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM759","2017-07-14 19:54:10.0",2624.048475,9285.063933,"I20E_5D_1U_NSP1",93.4177322166667,26.4008079166667,591,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM925","2017-06-18 22:47:25.0",2629.174043,9308.808743,"I20E_3D_.5U_NSP1",93.1468123833333,26.48623405,622,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1266","2017-03-22 16:18:58.0",2316.116237,7781.09417,"I20E_3D_.5U_NSP1",78.3515695,23.26860395,797,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM715","2017-07-22 06:33:11.0",2315.378674,7704.300518,"I20E_3D_.5U_NSP1",77.0716753,23.2563112333333,805,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM762","2017-07-13 22:59:31.0",2532.797768,8055.073431,"I20E_3D_.5U_NSP1",80.9178905166667,25.5466294666667,488,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1285","2017-03-10 21:16:50.0",2640.225193,9338.103227,"I20E_10D_2U_NSP1",93.6350537833333,26.6704198833333,553,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM583","2017-08-11 16:22:33.0",2651.424416,9204.581954,"I20E_3D_.5U_NSP1",92.0763659,26.8570736,673,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM719","2017-07-21 20:29:27.0",2649.268125,9223.132066,"I20E_20D_4U_NSP1",92.3855344333333,26.8211354166667,543,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1226","2017-04-17 01:30:46.0",2307.335437,7740.165195,"I20E_3D_.5U_10GB_NSP1",77.6694199166667,23.1222572833333,741,10000,"8PSK - fifth-sixth",4899,2.5,"[2 to 3)",5.101,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM497","2017-08-17 17:30:42.0",2646.403179,9279.091472,"I20E_3D_.5U_NSP1",93.3181912,26.7733863166667,666,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM867","2017-06-28 15:20:38.0",2308.848646,7724.654778,"I20E_10D_2U_NSP1",77.4109129666667,23.1474774333333,802,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM292","2017-09-12 01:57:55.0",2295.532528,7754.275059,"I20E_10D_2U",77.9045843166667,23.5922088,821,200,"8PSK - three-fourth",200,2.25,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM459","2017-08-21 17:46:35.0",2319.630064,7709.888637,"I20E_3D_.5U_NSP1",77.1648106166667,23.3271677333333,786,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM775","2017-07-12 20:09:51.0",2644.338037,9262.293778,"I20E_10D_2U_NSP1",93.0382296333333,26.7389672833333,568,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM698","2017-07-25 02:35:25.0",2526.012538,8107.488532,"I20E_10D_2U_NSP1",81.1248088666667,25.4335423,485,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM778","2017-07-12 15:23:02.0",2535.643057,8105.895886,"I20E_3D_.5U_NSP1",81.0982647666667,25.59405095,532,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM928","2017-06-18 15:49:46.0",2525.649377,8113.804812,"I20E_20D_4U_NSP1",81.2300802,25.4274896166667,527,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1351","2017-01-29 03:18:17.0",2647.293093,9236.095019,"I20E_1.5D_.2U_5GB_NSP1",92.60158365,26.7882182166667,574,5000,"8PSK - fifth-sixth",2765,2.5,"[2 to 3)",2.235,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM522","2017-08-16 16:27:41.0",2297.984177,7712.666252,"I20E_3D_.5U_NSP1",77.2111042,23.6330696166667,790,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1039","2017-06-07 23:30:18.0",2499.656664,8092.743863,"I20E_5D_1U_20GB_NSP1",81.54573105,25.6609444,501,20000,"8PSK - two-third",19999,2,"[2 to 3)",0.001,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM828","2017-07-04 22:25:35.0",2541.620267,8108.022213,"I20E_10D_2U_NSP1",81.13370355,25.6936711166667,522,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM326","2017-09-07 15:47:04.0",2315.121792,7734.538708,"I20E_20D_4U_NSP1",77.5756451333333,23.2520298666667,714,0,"QPSK - fifth-sixth",0,1.666,"[0.5 to 2)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM738","2017-07-19 20:30:50.0",2640.110766,9194.404267,"I20E_3D_.5U_NSP1",92.57340445,26.6685127666667,581,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM513","2017-08-16 20:29:59.0",2635.975731,9204.693214,"I20E_1.5D_.2U_NSP1",92.0782202333333,26.5995955166667,644,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM514","2017-08-16 20:27:53.0",2535.602401,8266.984972,"I20E_5D_1U_NSP1",83.1164162,25.59337335,521,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM652","2017-08-02 18:14:32.0",2642.80028,9187.791742,"I20E_3D_.5U_NSP1",92.4631957,26.713338,546,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM741","2017-07-19 18:23:20.0",2618.114257,9270.444661,"I20E_5D_1U_NSP1",93.1740776833333,26.3019042833333,635,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM804","2017-07-08 19:38:16.0",2631.010508,9341.199378,"I20E_20D_4U_NSP1",93.6866563,26.5168418,632,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
